,date,name,ratio,div
146,2016-01-31,추예진,63.0,4.0
147,2016-01-31,김서경,16.0,5.0
148,2016-01-31,유수아,38.0,5.0
149,2016-01-31,박하이,100.0,5.0
150,2016-01-31,박세희,20.0,5.0
151,2016-01-31,황수연,4.0,5.0
152,2016-01-31,강경원,4.0,6.0
153,2016-01-31,김다니,100.0,6.0
154,2016-01-31,강시라,7.0,6.0
155,2016-01-31,김청하,37.0,6.0
156,2016-01-31,정은우,55.0,6.0
157,2016-01-31,전소미,100.0,7.0
158,2016-01-31,황아영,0.0,7.0
159,2016-01-31,임정민,1.0,7.0
160,2016-01-31,이수현,3.0,7.0
161,2016-01-31,윤채경,1.0,7.0
162,2016-01-31,김연경,0.0,8.0
163,2016-01-31,심채은,0.0,8.0
164,2016-01-31,권은빈,0.0,8.0
165,2016-01-31,김민경,1.0,8.0
166,2016-01-31,이수민,100.0,8.0
167,2016-01-31,김형은,2.0,9.0
168,2016-01-31,강예빈,15.0,9.0
169,2016-01-31,한혜리,4.0,9.0
170,2016-01-31,김주나,100.0,9.0
171,2016-01-31,박시연,11.0,9.0
172,2016-01-31,정해림,1.0,10.0
173,2016-01-31,유연정,1.0,10.0
174,2016-01-31,박해영,6.0,10.0
175,2016-01-31,이진희,10.0,10.0
176,2016-01-31,주결경,100.0,10.0
177,2016-01-31,이해인,9.0,11.0
178,2016-01-31,전소연,9.0,11.0
179,2016-01-31,오서정,28.0,11.0
180,2016-01-31,성혜민,3.0,11.0
181,2016-01-31,허찬미,100.0,11.0
182,2016-01-31,김민지,100.0,12.0
183,2016-02-01,정채연,41.0,0.0
184,2016-02-01,김민정,100.0,0.0
185,2016-02-01,김청하,36.0,0.0
186,2016-02-01,박가을,7.0,0.0
187,2016-02-01,오서정,62.0,0.0
188,2016-02-01,유수아,32.0,1.0
189,2016-02-01,이수현,100.0,1.0
190,2016-02-01,강시현,5.0,1.0
191,2016-02-01,김형은,37.0,1.0
192,2016-02-01,전소연,75.0,1.0
193,2016-02-01,임나영,8.0,2.0
194,2016-02-01,임정민,7.0,2.0
195,2016-02-01,강예빈,100.0,2.0
196,2016-02-01,강시라,4.0,2.0
197,2016-02-01,강미나,76.0,2.0
198,2016-02-01,아리요시리사,17.0,3.0
199,2016-02-01,김세정,100.0,3.0
200,2016-02-01,박해영,3.0,3.0
201,2016-02-01,심채은,0.0,3.0
202,2016-02-01,황인선,3.0,3.0
203,2016-02-01,정은우,46.0,4.0
204,2016-02-01,정해림,1.0,4.0
205,2016-02-01,허찬미,100.0,4.0
206,2016-02-01,김소희,33.0,4.0
207,2016-02-01,김태하,4.0,4.0
208,2016-02-01,윤채경,22.0,5.0
209,2016-02-01,추예진,100.0,5.0
210,2016-02-01,김서경,24.0,5.0
211,2016-02-01,황수연,5.0,5.0
212,2016-02-01,유연정,9.0,5.0
213,2016-02-01,주결경,94.0,6.0
214,2016-02-01,박시연,47.0,6.0
215,2016-02-01,권은빈,13.0,6.0
216,2016-02-01,기희현,59.0,6.0
217,2016-02-01,김다니,100.0,6.0
218,2016-02-01,김민경,35.0,7.0
219,2016-02-01,안예슬,29.0,7.0
220,2016-02-01,이진희,6.0,7.0
221,2016-02-01,김민지,35.0,7.0
222,2016-02-01,최유정,100.0,7.0
223,2016-02-01,김시현,10.0,8.0
224,2016-02-01,조시윤,7.0,8.0
225,2016-02-01,김나영,100.0,8.0
226,2016-02-01,한혜리,31.0,8.0
227,2016-02-01,김연경,32.0,8.0
228,2016-02-01,이해인,71.0,9.0
229,2016-02-01,성혜민,5.0,9.0
230,2016-02-01,박하이,44.0,9.0
231,2016-02-01,김도연,100.0,9.0
232,2016-02-01,강경원,8.0,9.0
233,2016-02-01,이수민,100.0,10.0
234,2016-02-01,김소혜,19.0,10.0
235,2016-02-01,응씨카이,4.0,10.0
236,2016-02-01,전소미,50.0,10.0
237,2016-02-01,황아영,0.0,10.0
238,2016-02-01,이윤서,6.0,11.0
239,2016-02-01,강시원,10.0,11.0
240,2016-02-01,김주나,100.0,11.0
241,2016-02-01,박소연,71.0,11.0
242,2016-02-01,박세희,11.0,11.0
243,2016-02-01,윤서형,100.0,12.0
244,2016-02-02,강시라,2.0,0.0
245,2016-02-02,김소희,35.0,0.0
246,2016-02-02,유수아,6.0,0.0
247,2016-02-02,강예빈,100.0,0.0
248,2016-02-02,강시원,3.0,0.0
249,2016-02-02,김청하,15.0,1.0
250,2016-02-02,김민지,39.0,1.0
251,2016-02-02,박하이,16.0,1.0
252,2016-02-02,허찬미,100.0,1.0
253,2016-02-02,안예슬,29.0,1.0
254,2016-02-02,이수민,100.0,2.0
255,2016-02-02,김도연,8.0,2.0
256,2016-02-02,심채은,0.0,2.0
257,2016-02-02,김태하,2.0,2.0
258,2016-02-02,기희현,11.0,2.0
259,2016-02-02,윤서형,59.0,3.0
260,2016-02-02,추예진,38.0,3.0
261,2016-02-02,정은우,100.0,3.0
262,2016-02-02,박시연,86.0,3.0
263,2016-02-02,강시현,2.0,3.0
264,2016-02-02,강미나,82.0,4.0
265,2016-02-02,아리요시리사,100.0,4.0
266,2016-02-02,정해림,2.0,4.0
267,2016-02-02,전소연,42.0,4.0
268,2016-02-02,한혜리,69.0,4.0
269,2016-02-02,황인선,6.0,5.0
270,2016-02-02,임나영,3.0,5.0
271,2016-02-02,김민경,90.0,5.0
272,2016-02-02,황아영,1.0,5.0
273,2016-02-02,김다니,100.0,5.0
274,2016-02-02,조시윤,9.0,6.0
275,2016-02-02,권은빈,27.0,6.0
276,2016-02-02,성혜민,11.0,6.0
277,2016-02-02,김나영,100.0,6.0
278,2016-02-02,김형은,13.0,6.0
279,2016-02-02,이수현,27.0,7.0
280,2016-02-02,김주나,100.0,7.0
281,2016-02-02,김민정,65.0,7.0
282,2016-02-02,김시현,4.0,7.0
283,2016-02-02,강경원,7.0,7.0
284,2016-02-02,황수연,3.0,8.0
285,2016-02-02,박해영,17.0,8.0
286,2016-02-02,박가을,19.0,8.0
287,2016-02-02,윤채경,20.0,8.0
288,2016-02-02,응씨카이,100.0,8.0
289,2016-02-02,이해인,48.0,9.0
290,2016-02-02,김연경,11.0,9.0
291,2016-02-02,유연정,1.0,9.0
292,2016-02-02,김서경,2.0,9.0
293,2016-02-02,김소혜,100.0,9.0
294,2016-02-02,주결경,42.0,10.0
295,2016-02-02,이진희,5.0,10.0
296,2016-02-02,김세정,100.0,10.0
297,2016-02-02,정채연,13.0,10.0
298,2016-02-02,임정민,1.0,10.0
299,2016-02-02,이윤서,1.0,11.0
300,2016-02-02,오서정,10.0,11.0
301,2016-02-02,전소미,100.0,11.0
302,2016-02-02,박소연,7.0,11.0
303,2016-02-02,박세희,1.0,11.0
304,2016-02-02,최유정,100.0,12.0
305,2016-02-03,이해인,100.0,0.0
306,2016-02-03,강시현,1.0,0.0
307,2016-02-03,이윤서,4.0,0.0
308,2016-02-03,황아영,2.0,0.0
309,2016-02-03,아리요시리사,36.0,0.0
310,2016-02-03,박시연,11.0,1.0
311,2016-02-03,허찬미,100.0,1.0
312,2016-02-03,한혜리,5.0,1.0
313,2016-02-03,강경원,2.0,1.0
314,2016-02-03,심채은,0.0,1.0
315,2016-02-03,김나영,57.0,2.0
316,2016-02-03,김다니,100.0,2.0
317,2016-02-03,이진희,10.0,2.0
318,2016-02-03,임정민,3.0,2.0
319,2016-02-03,박세희,4.0,2.0
320,2016-02-03,황수연,2.0,3.0
321,2016-02-03,정해림,2.0,3.0
322,2016-02-03,김도연,100.0,3.0
323,2016-02-03,김연경,40.0,3.0
324,2016-02-03,강시라,6.0,3.0
325,2016-02-03,김소희,4.0,4.0
326,2016-02-03,이수민,100.0,4.0
327,2016-02-03,김주나,55.0,4.0
328,2016-02-03,정은우,7.0,4.0
329,2016-02-03,김세정,29.0,4.0
330,2016-02-03,전소미,100.0,5.0
331,2016-02-03,성혜민,1.0,5.0
332,2016-02-03,김청하,5.0,5.0
333,2016-02-03,이수현,5.0,5.0
334,2016-02-03,박해영,1.0,5.0
335,2016-02-03,주결경,41.0,6.0
336,2016-02-03,추예진,9.0,6.0
337,2016-02-03,황인선,3.0,6.0
338,2016-02-03,최유정,100.0,6.0
339,2016-02-03,정채연,17.0,6.0
340,2016-02-03,응씨카이,71.0,7.0
341,2016-02-03,오서정,100.0,7.0
342,2016-02-03,윤서형,73.0,7.0
343,2016-02-03,김형은,30.0,7.0
344,2016-02-03,김서경,10.0,7.0
345,2016-02-03,유수아,33.0,8.0
346,2016-02-03,윤채경,34.0,8.0
347,2016-02-03,전소연,86.0,8.0
348,2016-02-03,박하이,100.0,8.0
349,2016-02-03,유연정,13.0,8.0
350,2016-02-03,기희현,100.0,9.0
351,2016-02-03,강예빈,94.0,9.0
352,2016-02-03,김시현,6.0,9.0
353,2016-02-03,박가을,6.0,9.0
354,2016-02-03,임나영,5.0,9.0
355,2016-02-03,박소연,60.0,10.0
356,2016-02-03,김민경,80.0,10.0
357,2016-02-03,강미나,40.0,10.0
358,2016-02-03,조시윤,6.0,10.0
359,2016-02-03,김민지,100.0,10.0
360,2016-02-03,강시원,2.0,11.0
361,2016-02-03,김태하,7.0,11.0
362,2016-02-03,권은빈,9.0,11.0
363,2016-02-03,김소혜,100.0,11.0
364,2016-02-03,김민정,100.0,11.0
365,2016-02-03,안예슬,100.0,12.0
366,2016-02-04,한혜리,8.0,0.0
367,2016-02-04,윤채경,2.0,0.0
368,2016-02-04,김세정,100.0,0.0
369,2016-02-04,박하이,7.0,0.0
370,2016-02-04,임나영,1.0,0.0
371,2016-02-04,전소미,100.0,1.0
372,2016-02-04,박소연,23.0,1.0
373,2016-02-04,주결경,20.0,1.0
374,2016-02-04,황인선,2.0,1.0
375,2016-02-04,김서경,2.0,1.0
376,2016-02-04,추예진,8.0,2.0
377,2016-02-04,박해영,2.0,2.0
378,2016-02-04,심채은,0.0,2.0
379,2016-02-04,유연정,1.0,2.0
380,2016-02-04,최유정,100.0,2.0
381,2016-02-04,박가을,6.0,3.0
382,2016-02-04,김소희,65.0,3.0
383,2016-02-04,황수연,2.0,3.0
384,2016-02-04,강예빈,100.0,3.0
385,2016-02-04,황아영,2.0,3.0
386,2016-02-04,이해인,54.0,4.0
387,2016-02-04,김형은,6.0,4.0
388,2016-02-04,정채연,22.0,4.0
389,2016-02-04,김소혜,100.0,4.0
390,2016-02-04,임정민,2.0,4.0
391,2016-02-04,김민정,100.0,5.0
392,2016-02-04,허찬미,38.0,5.0
393,2016-02-04,이진희,4.0,5.0
394,2016-02-04,김도연,11.0,5.0
395,2016-02-04,안예슬,22.0,5.0
396,2016-02-04,오서정,58.0,6.0
397,2016-02-04,유수아,10.0,6.0
398,2016-02-04,윤서형,14.0,6.0
399,2016-02-04,김청하,31.0,6.0
400,2016-02-04,김다니,100.0,6.0
401,2016-02-04,김나영,13.0,7.0
402,2016-02-04,이수민,100.0,7.0
403,2016-02-04,강미나,7.0,7.0
404,2016-02-04,김민지,11.0,7.0
405,2016-02-04,김시현,1.0,7.0
406,2016-02-04,이수현,23.0,8.0
407,2016-02-04,김민경,100.0,8.0
408,2016-02-04,박세희,5.0,8.0
409,2016-02-04,박시연,37.0,8.0
410,2016-02-04,김연경,20.0,8.0
411,2016-02-04,기희현,100.0,9.0
412,2016-02-04,강시현,1.0,9.0
413,2016-02-04,강시라,2.0,9.0
414,2016-02-04,이윤서,4.0,9.0
415,2016-02-04,조시윤,4.0,9.0
416,2016-02-04,정해림,1.0,10.0
417,2016-02-04,정은우,100.0,10.0
418,2016-02-04,김태하,7.0,10.0
419,2016-02-04,아리요시리사,67.0,10.0
420,2016-02-04,응씨카이,63.0,10.0
421,2016-02-04,강경원,16.0,11.0
422,2016-02-04,강시원,10.0,11.0
423,2016-02-04,김주나,100.0,11.0
424,2016-02-04,권은빈,23.0,11.0
425,2016-02-04,성혜민,7.0,11.0
426,2016-02-04,전소연,100.0,12.0
427,2016-02-05,김다니,100.0,0.0
428,2016-02-05,박소연,98.0,0.0
429,2016-02-05,박시연,45.0,0.0
430,2016-02-05,황아영,1.0,0.0
431,2016-02-05,조시윤,3.0,0.0
432,2016-02-05,전소미,100.0,1.0
433,2016-02-05,박해영,2.0,1.0
434,2016-02-05,임정민,1.0,1.0
435,2016-02-05,권은빈,4.0,1.0
436,2016-02-05,응씨카이,8.0,1.0
437,2016-02-05,허찬미,87.0,2.0
438,2016-02-05,김소혜,100.0,2.0
439,2016-02-05,강시현,1.0,2.0
440,2016-02-05,강미나,22.0,2.0
441,2016-02-05,강시원,2.0,2.0
442,2016-02-05,안예슬,100.0,3.0
443,2016-02-05,윤서형,24.0,3.0
444,2016-02-05,한혜리,30.0,3.0
445,2016-02-05,박세희,12.0,3.0
446,2016-02-05,박하이,28.0,3.0
447,2016-02-05,최유정,83.0,4.0
448,2016-02-05,김민경,32.0,4.0
449,2016-02-05,김민정,100.0,4.0
450,2016-02-05,심채은,0.0,4.0
451,2016-02-05,주결경,44.0,4.0
452,2016-02-05,이수현,10.0,5.0
453,2016-02-05,기희현,31.0,5.0
454,2016-02-05,김세정,100.0,5.0
455,2016-02-05,김주나,24.0,5.0
456,2016-02-05,강경원,4.0,5.0
457,2016-02-05,황인선,11.0,6.0
458,2016-02-05,전소연,37.0,6.0
459,2016-02-05,윤채경,9.0,6.0
460,2016-02-05,김도연,87.0,6.0
461,2016-02-05,정은우,100.0,6.0
462,2016-02-05,김태하,15.0,7.0
463,2016-02-05,유연정,5.0,7.0
464,2016-02-05,정채연,100.0,7.0
465,2016-02-05,아리요시리사,82.0,7.0
466,2016-02-05,유수아,18.0,7.0
467,2016-02-05,오서정,68.0,8.0
468,2016-02-05,박가을,7.0,8.0
469,2016-02-05,이윤서,5.0,8.0
470,2016-02-05,김나영,100.0,8.0
471,2016-02-05,김형은,12.0,8.0
472,2016-02-05,김민지,98.0,9.0
473,2016-02-05,김연경,29.0,9.0
474,2016-02-05,김소희,100.0,9.0
475,2016-02-05,임나영,17.0,9.0
476,2016-02-05,강시라,5.0,9.0
477,2016-02-05,황수연,2.0,10.0
478,2016-02-05,김서경,15.0,10.0
479,2016-02-05,강예빈,100.0,10.0
480,2016-02-05,이진희,53.0,10.0
481,2016-02-05,성혜민,9.0,10.0
482,2016-02-05,이해인,7.0,11.0
483,2016-02-05,추예진,2.0,11.0
484,2016-02-05,이수민,100.0,11.0
485,2016-02-05,김시현,0.0,11.0
486,2016-02-05,정해림,0.0,11.0
487,2016-02-05,김청하,100.0,12.0
488,2016-02-06,아리요시리사,1.0,0.0
489,2016-02-06,김나영,1.0,0.0
490,2016-02-06,김시현,0.0,0.0
491,2016-02-06,강시현,0.0,0.0
492,2016-02-06,전소미,100.0,0.0
493,2016-02-06,허찬미,100.0,1.0
494,2016-02-06,권은빈,1.0,1.0
495,2016-02-06,강예빈,1.0,1.0
496,2016-02-06,정채연,5.0,1.0
497,2016-02-06,강미나,3.0,1.0
498,2016-02-06,김연경,9.0,2.0
499,2016-02-06,김도연,15.0,2.0
500,2016-02-06,김주나,100.0,2.0
501,2016-02-06,황아영,3.0,2.0
502,2016-02-06,심채은,1.0,2.0
503,2016-02-06,임나영,30.0,3.0
504,2016-02-06,강시원,5.0,3.0
505,2016-02-06,박하이,26.0,3.0
506,2016-02-06,김서경,13.0,3.0
507,2016-02-06,전소연,100.0,3.0
508,2016-02-06,강시라,7.0,4.0
509,2016-02-06,박소연,100.0,4.0
510,2016-02-06,김소희,67.0,4.0
511,2016-02-06,김민정,76.0,4.0
512,2016-02-06,김민경,76.0,4.0
513,2016-02-06,유수아,5.0,5.0
514,2016-02-06,김태하,15.0,5.0
515,2016-02-06,김다니,100.0,5.0
516,2016-02-06,성혜민,4.0,5.0
517,2016-02-06,조시윤,10.0,5.0
518,2016-02-06,최유정,100.0,6.0
519,2016-02-06,이윤서,0.0,6.0
520,2016-02-06,박시연,3.0,6.0
521,2016-02-06,주결경,64.0,6.0
522,2016-02-06,정은우,9.0,6.0
523,2016-02-06,박해영,0.0,7.0
524,2016-02-06,박가을,0.0,7.0
525,2016-02-06,강경원,1.0,7.0
526,2016-02-06,응씨카이,1.0,7.0
527,2016-02-06,유연정,100.0,7.0
528,2016-02-06,김민지,4.0,8.0
529,2016-02-06,윤서형,4.0,8.0
530,2016-02-06,이수민,100.0,8.0
531,2016-02-06,김청하,25.0,8.0
532,2016-02-06,기희현,70.0,8.0
533,2016-02-06,김형은,1.0,9.0
534,2016-02-06,윤채경,7.0,9.0
535,2016-02-06,김소혜,100.0,9.0
536,2016-02-06,오서정,7.0,9.0
537,2016-02-06,이해인,5.0,9.0
538,2016-02-06,임정민,19.0,10.0
539,2016-02-06,박세희,19.0,10.0
540,2016-02-06,황수연,9.0,10.0
541,2016-02-06,정해림,82.0,10.0
542,2016-02-06,한혜리,100.0,10.0
543,2016-02-06,김세정,100.0,11.0
544,2016-02-06,추예진,1.0,11.0
545,2016-02-06,황인선,0.0,11.0
546,2016-02-06,안예슬,2.0,11.0
547,2016-02-06,이진희,1.0,11.0
548,2016-02-06,이수현,100.0,12.0
549,2016-02-07,박소연,100.0,0.0
550,2016-02-07,김도연,57.0,0.0
551,2016-02-07,조시윤,33.0,0.0
552,2016-02-07,성혜민,14.0,0.0
553,2016-02-07,추예진,45.0,0.0
554,2016-02-07,강미나,48.0,1.0
555,2016-02-07,박하이,9.0,1.0
556,2016-02-07,김소혜,100.0,1.0
557,2016-02-07,박해영,6.0,1.0
558,2016-02-07,권은빈,14.0,1.0
559,2016-02-07,김민정,12.0,2.0
560,2016-02-07,정은우,27.0,2.0
561,2016-02-07,이수민,53.0,2.0
562,2016-02-07,김청하,24.0,2.0
563,2016-02-07,김세정,100.0,2.0
564,2016-02-07,응씨카이,19.0,3.0
565,2016-02-07,박세희,1.0,3.0
566,2016-02-07,주결경,100.0,3.0
567,2016-02-07,황수연,0.0,3.0
568,2016-02-07,김민지,10.0,3.0
569,2016-02-07,강경원,10.0,4.0
570,2016-02-07,안예슬,29.0,4.0
571,2016-02-07,기희현,95.0,4.0
572,2016-02-07,김민경,100.0,4.0
573,2016-02-07,윤서형,15.0,4.0
574,2016-02-07,유수아,2.0,5.0
575,2016-02-07,유연정,100.0,5.0
576,2016-02-07,강예빈,14.0,5.0
577,2016-02-07,임나영,6.0,5.0
578,2016-02-07,김태하,6.0,5.0
579,2016-02-07,박시연,54.0,6.0
580,2016-02-07,김다니,100.0,6.0
581,2016-02-07,이진희,20.0,6.0
582,2016-02-07,김나영,41.0,6.0
583,2016-02-07,심채은,1.0,6.0
584,2016-02-07,강시원,0.0,7.0
585,2016-02-07,전소미,100.0,7.0
586,2016-02-07,김서경,1.0,7.0
587,2016-02-07,김소희,6.0,7.0
588,2016-02-07,이윤서,0.0,7.0
589,2016-02-07,오서정,21.0,8.0
590,2016-02-07,김시현,7.0,8.0
591,2016-02-07,김형은,3.0,8.0
592,2016-02-07,박가을,13.0,8.0
593,2016-02-07,김주나,100.0,8.0
594,2016-02-07,정해림,2.0,9.0
595,2016-02-07,최유정,100.0,9.0
596,2016-02-07,전소연,16.0,9.0
597,2016-02-07,황아영,1.0,9.0
598,2016-02-07,이수현,6.0,9.0
599,2016-02-07,허찬미,100.0,10.0
600,2016-02-07,한혜리,2.0,10.0
601,2016-02-07,정채연,16.0,10.0
602,2016-02-07,윤채경,3.0,10.0
603,2016-02-07,강시라,1.0,10.0
604,2016-02-07,임정민,7.0,11.0
605,2016-02-07,김연경,78.0,11.0
606,2016-02-07,이해인,100.0,11.0
607,2016-02-07,황인선,20.0,11.0
608,2016-02-07,강시현,4.0,11.0
609,2016-02-07,아리요시리사,100.0,12.0
610,2016-02-08,최유정,100.0,0.0
611,2016-02-08,김연경,3.0,0.0
612,2016-02-08,강시현,0.0,0.0
613,2016-02-08,임나영,9.0,0.0
614,2016-02-08,김태하,6.0,0.0
615,2016-02-08,응씨카이,49.0,1.0
616,2016-02-08,박소연,36.0,1.0
617,2016-02-08,강미나,100.0,1.0
618,2016-02-08,박가을,13.0,1.0
619,2016-02-08,오서정,46.0,1.0
620,2016-02-08,허찬미,100.0,2.0
621,2016-02-08,김형은,1.0,2.0
622,2016-02-08,박하이,5.0,2.0
623,2016-02-08,박시연,10.0,2.0
624,2016-02-08,안예슬,13.0,2.0
625,2016-02-08,심채은,3.0,3.0
626,2016-02-08,성혜민,18.0,3.0
627,2016-02-08,전소연,100.0,3.0
628,2016-02-08,이수현,35.0,3.0
629,2016-02-08,김시현,15.0,3.0
630,2016-02-08,한혜리,9.0,4.0
631,2016-02-08,정채연,100.0,4.0
632,2016-02-08,김민정,38.0,4.0
633,2016-02-08,박해영,5.0,4.0
634,2016-02-08,권은빈,18.0,4.0
635,2016-02-08,유수아,4.0,5.0
636,2016-02-08,기희현,100.0,5.0
637,2016-02-08,김청하,56.0,5.0
638,2016-02-08,황아영,2.0,5.0
639,2016-02-08,강경원,9.0,5.0
640,2016-02-08,김다니,39.0,6.0
641,2016-02-08,이윤서,1.0,6.0
642,2016-02-08,황수연,0.0,6.0
643,2016-02-08,주결경,100.0,6.0
644,2016-02-08,정은우,61.0,6.0
645,2016-02-08,이해인,32.0,7.0
646,2016-02-08,김서경,6.0,7.0
647,2016-02-08,아리요시리사,34.0,7.0
648,2016-02-08,황인선,6.0,7.0
649,2016-02-08,김민경,100.0,7.0
650,2016-02-08,김민지,8.0,8.0
651,2016-02-08,김도연,7.0,8.0
652,2016-02-08,조시윤,3.0,8.0
653,2016-02-08,정해림,1.0,8.0
654,2016-02-08,이수민,100.0,8.0
655,2016-02-08,강시라,1.0,9.0
656,2016-02-08,강시원,1.0,9.0
